"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Altersgruppen","65 Jahre und älter",2014,"10 Moosach",18.3,9653,52657,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"11 Milbertshofen - Am Hart",15.4,11493,74667,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"12 Schwabing - Freimann",15.5,11099,71802,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"13 Bogenhausen",20.8,17473,83900,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"14 Berg am Laim",17.3,7631,44022,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"15 Trudering - Riem",15.6,10628,68063,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"16 Ramersdorf - Perlach",20.3,22315,110099,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"17 Obergiesing - Fasangarten",15.7,8271,52743,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"18 Untergiesing - Harlaching",19.5,10226,52452,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",22.1,20180,91412,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"20 Hadern",21.9,10935,49874,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"21 Pasing - Obermenzing",19.5,14029,71880,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"22 Aubing - Lochhausen - Langwied",21.1,9059,42859,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"23 Allach - Untermenzing",19.6,6156,31353,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"24 Feldmoching - Hasenbergl",19,11426,60262,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2014,"25 Laim",19.5,10688,54714,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"Stadt München",17.7,258887,1464962,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"01 Altstadt - Lehel",16.6,3381,20422,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"02 Ludwigsvorstadt - Isarvorstadt",11.1,5625,50620,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"03 Maxvorstadt",11.9,6143,51642,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"04 Schwabing - West",16.9,11157,65892,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"05 Au - Haidhausen",13.9,8291,59752,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"06 Sendling",14.3,5731,39953,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"07 Sendling - Westpark",19.1,10567,55405,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"08 Schwanthalerhöhe",11.9,3541,29663,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"09 Neuhausen - Nymphenburg",16.4,15712,95906,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"10 Moosach",18.4,9505,51537,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"11 Milbertshofen - Am Hart",15.4,11343,73617,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"12 Schwabing - Freimann",15.7,10939,69676,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"13 Bogenhausen",21,17227,82138,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"14 Berg am Laim",17.5,7531,43068,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"15 Trudering - Riem",15.4,10344,67009,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"16 Ramersdorf - Perlach",20.3,21921,108244,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"17 Obergiesing - Fasangarten",15.8,8142,51499,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"18 Untergiesing - Harlaching",19.6,10169,51937,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",22.1,20056,90790,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"20 Hadern",22.1,10818,48945,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"21 Pasing - Obermenzing",19.5,13812,70783,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"22 Aubing - Lochhausen - Langwied",21.2,8970,42305,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"23 Allach - Untermenzing",19.8,6087,30737,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"24 Feldmoching - Hasenbergl",19.1,11318,59391,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2013,"25 Laim",19.5,10557,54030,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"Stadt München",17.7,254947,1439474,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"01 Altstadt - Lehel",16.6,3333,20048,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"02 Ludwigsvorstadt - Isarvorstadt",11.1,5509,49657,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"03 Maxvorstadt",11.9,6034,50877,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"04 Schwabing - West",16.9,10953,64770,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"05 Au - Haidhausen",13.9,8190,58881,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"06 Sendling",14.2,5636,39567,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"07 Sendling - Westpark",19.2,10497,54552,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"08 Schwanthalerhöhe",11.9,3507,29402,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"09 Neuhausen - Nymphenburg",16.4,15474,94257,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"10 Moosach",18.5,9319,50253,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"11 Milbertshofen - Am Hart",15.4,11164,72506,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"12 Schwabing - Freimann",15.7,10726,68530,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"13 Bogenhausen",20.9,16904,80816,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"14 Berg am Laim",17.6,7430,42313,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"15 Trudering - Riem",15.3,10106,65869,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"16 Ramersdorf - Perlach",20.1,21533,107164,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"17 Obergiesing - Fasangarten",15.7,8048,51201,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"18 Untergiesing - Harlaching",19.7,10090,51180,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",22.6,19718,87271,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"20 Hadern",22.2,10627,47949,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"21 Pasing - Obermenzing",19.6,13608,69295,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"22 Aubing - Lochhausen - Langwied",21.4,8817,41116,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"23 Allach - Untermenzing",19.9,6037,30393,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"24 Feldmoching - Hasenbergl",19.3,11263,58245,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2012,"25 Laim",19.5,10423,53359,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"Stadt München",17.7,250354,1410741,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"01 Altstadt - Lehel",16.8,3308,19707,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"02 Ludwigsvorstadt - Isarvorstadt",11.2,5407,48231,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"03 Maxvorstadt",12.1,5970,49498,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"04 Schwabing - West",16.9,10741,63644,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"05 Au - Haidhausen",14,8027,57297,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"06 Sendling",14.3,5558,39002,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"07 Sendling - Westpark",19.4,10353,53271,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"08 Schwanthalerhöhe",11.9,3400,28678,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"09 Neuhausen - Nymphenburg",16.4,15130,92139,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"10 Moosach",18.5,9112,49384,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"11 Milbertshofen - Am Hart",15.5,10936,70470,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"12 Schwabing - Freimann",15.7,10441,66706,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"13 Bogenhausen",20.8,16431,79175,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"14 Berg am Laim",17.7,7318,41342,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"15 Trudering - Riem",15,9766,64983,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"16 Ramersdorf - Perlach",19.8,20960,105900,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"17 Obergiesing - Fasangarten",15.7,7936,50656,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"18 Untergiesing - Harlaching",19.8,9993,50455,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",22.9,19555,85468,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"20 Hadern",22.1,10489,47459,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"21 Pasing - Obermenzing",19.7,13397,67878,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"22 Aubing - Lochhausen - Langwied",21.8,8682,39789,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"23 Allach - Untermenzing",20,5928,29693,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"24 Feldmoching - Hasenbergl",19.6,11192,57183,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2011,"25 Laim",19.6,10324,52733,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"Stadt München",17.9,246943,1382273,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"01 Altstadt - Lehel",17.1,3278,19207,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"02 Ludwigsvorstadt - Isarvorstadt",11.3,5359,47357,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"03 Maxvorstadt",12,5887,48875,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"04 Schwabing - West",16.9,10596,62856,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"05 Au - Haidhausen",14,7902,56322,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"06 Sendling",14.4,5535,38567,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"07 Sendling - Westpark",19.6,10289,52495,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"08 Schwanthalerhöhe",11.9,3335,28004,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"09 Neuhausen - Nymphenburg",16.6,14821,89286,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"10 Moosach",18.5,8961,48421,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"11 Milbertshofen - Am Hart",15.6,10759,68970,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"12 Schwabing - Freimann",15.6,10194,65158,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"13 Bogenhausen",20.7,16079,77542,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"14 Berg am Laim",17.9,7244,40550,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"15 Trudering - Riem",15.1,9506,62756,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"16 Ramersdorf - Perlach",19.6,20545,104737,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"17 Obergiesing - Fasangarten",16.1,7896,49030,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"18 Untergiesing - Harlaching",20.1,9962,49502,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",23.1,19267,83584,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"20 Hadern",22.1,10372,46851,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"21 Pasing - Obermenzing",19.9,13160,66244,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"22 Aubing - Lochhausen - Langwied",22.1,8586,38863,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","65 Jahre und älter",2010,"23 Allach - Untermenzing",20.2,5896,29161,NA,NA,NA,"Hauptwohnsitzbevölkerung (65 Jahre und älter)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
