"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Haushalte Alleinerziehend","männlich",2022,"13 Bogenhausen",10.9,196,1790,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"14 Berg am Laim",9.7,106,1092,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"15 Trudering - Riem",10.5,164,1565,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"16 Ramersdorf - Perlach",9.7,259,2665,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"17 Obergiesing - Fasangarten",9.5,106,1115,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"18 Untergiesing - Harlaching",10.5,113,1079,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",11.6,216,1867,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"20 Hadern",9.9,91,916,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"21 Pasing - Obermenzing",9.7,146,1503,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"22 Aubing - Lochhausen - Langwied",10.5,104,989,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"23 Allach - Untermenzing",10.9,70,640,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"24 Feldmoching - Hasenbergl",9.3,119,1274,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2022,"25 Laim",11.5,117,1016,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"Stadt München",9.5,2582,27110,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"01 Altstadt - Lehel",10.8,34,315,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"02 Ludwigsvorstadt - Isarvorstadt",11.5,84,731,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"03 Maxvorstadt",10.2,63,618,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"04 Schwabing - West",11,115,1049,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"05 Au - Haidhausen",10.4,117,1123,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"06 Sendling",9.3,72,777,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"07 Sendling - Westpark",8.5,86,1006,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"08 Schwanthalerhöhe",9.5,53,556,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"09 Neuhausen - Nymphenburg",10.1,178,1754,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"10 Moosach",9,81,903,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"11 Milbertshofen - Am Hart",7.4,107,1447,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"12 Schwabing - Freimann",10.4,132,1269,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"13 Bogenhausen",10.4,160,1539,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"14 Berg am Laim",8.3,81,971,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"15 Trudering - Riem",10.6,151,1419,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"16 Ramersdorf - Perlach",8.2,198,2409,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"17 Obergiesing - Fasangarten",9,92,1021,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"18 Untergiesing - Harlaching",9.3,89,958,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",10,160,1606,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"20 Hadern",9.1,77,850,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"21 Pasing - Obermenzing",9.5,125,1321,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"22 Aubing - Lochhausen - Langwied",9.8,84,860,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"23 Allach - Untermenzing",11.6,65,561,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"24 Feldmoching - Hasenbergl",8.1,95,1180,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2021,"25 Laim",9.6,83,867,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"Stadt München",8.8,2352,26626,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"01 Altstadt - Lehel",10.7,36,337,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"02 Ludwigsvorstadt - Isarvorstadt",10.5,79,750,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"03 Maxvorstadt",10.1,62,614,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"04 Schwabing - West",10.5,107,1022,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"05 Au - Haidhausen",8.6,93,1082,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"06 Sendling",7.5,56,745,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"07 Sendling - Westpark",7.5,73,976,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"08 Schwanthalerhöhe",6.9,39,566,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"09 Neuhausen - Nymphenburg",10.6,182,1711,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"10 Moosach",9.1,82,897,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"11 Milbertshofen - Am Hart",7.3,106,1450,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"12 Schwabing - Freimann",8.4,107,1270,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"13 Bogenhausen",9,133,1483,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"14 Berg am Laim",8.4,79,940,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"15 Trudering - Riem",10,139,1387,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"16 Ramersdorf - Perlach",7.5,177,2361,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"17 Obergiesing - Fasangarten",7.7,78,1019,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"18 Untergiesing - Harlaching",8.9,83,929,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",10.1,159,1567,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"20 Hadern",8.4,69,819,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"21 Pasing - Obermenzing",8.5,111,1309,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"22 Aubing - Lochhausen - Langwied",9.4,75,801,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"23 Allach - Untermenzing",11,60,545,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"24 Feldmoching - Hasenbergl",7.8,93,1194,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2020,"25 Laim",8.7,74,852,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"Stadt München",8.9,2362,26658,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"01 Altstadt - Lehel",10.4,33,317,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"02 Ludwigsvorstadt - Isarvorstadt",10.1,78,772,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"03 Maxvorstadt",9.2,57,619,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"04 Schwabing - West",10.3,104,1012,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"05 Au - Haidhausen",8.1,88,1087,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"06 Sendling",7.2,55,767,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"07 Sendling - Westpark",6.6,62,936,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"08 Schwanthalerhöhe",7.7,44,574,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"09 Neuhausen - Nymphenburg",10.5,179,1706,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"10 Moosach",9.4,85,908,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"11 Milbertshofen - Am Hart",7.3,105,1435,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"12 Schwabing - Freimann",9.3,122,1307,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"13 Bogenhausen",8.3,119,1428,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"14 Berg am Laim",8.8,79,899,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"15 Trudering - Riem",10.3,142,1383,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"16 Ramersdorf - Perlach",7.6,183,2417,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"17 Obergiesing - Fasangarten",7.8,83,1058,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"18 Untergiesing - Harlaching",9.5,92,972,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",9.8,154,1577,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"20 Hadern",8.2,69,839,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"21 Pasing - Obermenzing",8.6,111,1285,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"22 Aubing - Lochhausen - Langwied",10.6,84,795,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"23 Allach - Untermenzing",10.4,55,530,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"24 Feldmoching - Hasenbergl",8.2,97,1181,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2019,"25 Laim",9.6,82,854,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"Stadt München",8.7,2313,26459,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"01 Altstadt - Lehel",11.3,34,302,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"02 Ludwigsvorstadt - Isarvorstadt",10,78,779,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"03 Maxvorstadt",8.4,51,605,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"04 Schwabing - West",10.6,106,996,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"05 Au - Haidhausen",7.7,85,1097,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"06 Sendling",7,53,762,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"07 Sendling - Westpark",6.8,65,958,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"08 Schwanthalerhöhe",7.2,41,573,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"09 Neuhausen - Nymphenburg",10.9,185,1699,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"10 Moosach",9.5,85,895,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"11 Milbertshofen - Am Hart",8.2,117,1428,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"12 Schwabing - Freimann",7.8,99,1264,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"13 Bogenhausen",8.5,121,1428,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"14 Berg am Laim",8.8,79,902,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"15 Trudering - Riem",10.3,143,1390,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"16 Ramersdorf - Perlach",8.1,193,2377,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"17 Obergiesing - Fasangarten",7.6,77,1011,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"18 Untergiesing - Harlaching",9,88,979,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",9.5,146,1536,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"20 Hadern",8,69,859,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"21 Pasing - Obermenzing",8.6,108,1262,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"22 Aubing - Lochhausen - Langwied",9.7,76,781,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"23 Allach - Untermenzing",9,48,533,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"24 Feldmoching - Hasenbergl",7.6,92,1212,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2018,"25 Laim",8.9,74,831,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"Stadt München",9,2443,27013,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"01 Altstadt - Lehel",12.6,40,318,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"02 Ludwigsvorstadt - Isarvorstadt",9.8,77,782,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"03 Maxvorstadt",8.9,55,621,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"04 Schwabing - West",9.9,103,1041,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"05 Au - Haidhausen",9,101,1124,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"06 Sendling",6.9,53,767,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"07 Sendling - Westpark",7.4,74,1003,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
"Haushalte Alleinerziehend","männlich",2017,"08 Schwanthalerhöhe",6.9,41,598,NA,NA,NA,"Privathaushalte (alleinerziehend) (männlich)","Privathaushalte (alleinerziehend) (insgesamt)",NA,NA,NA
